"ID","iso_code","洲名","國家","日期","總確診數","新增確診數","七天移動平均新增確診數","總死亡數","新增死亡數","七天移動平均新增死亡數","每百萬人確診數","每百萬人死亡數","傳染率","新增檢驗件數","總檢驗件數","每千人檢驗件數","七天移動平均新增檢驗件數","陽性率","每確診案例相對檢驗數量","疫苗總接種總劑數","疫苗總接種人數","疫苗新增接種劑數","七天移動平均疫苗新增接種劑數","每百人接種疫苗劑數","每百人接種疫苗人數","疫情控管指數","總人口數","中位數年紀","70歲以上人口比例","平均壽命","解除隔離數","解封指數"
"22,417","CHN","亞洲","中國大陸","2020-04-16","82,386","47","68.00","3,342","0","1.00","57.05","2.31","1.08","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","56.94","1,444,216,102","38.70","5.93","76.91","77,916","0.10"
"22,416","CHN","亞洲","中國大陸","2020-04-15","82,339","45","70.00","3,342","1","1.29","57.01","2.31","1.07","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","56.94","1,444,216,102","38.70","5.93","76.91","77,852","0.10"
"22,415","CHN","亞洲","中國大陸","2020-04-14","82,294","90","73.00","3,341","0","1.43","56.98","2.31","1.07","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","56.94","1,444,216,102","38.70","5.93","76.91","77,766","0.10"
"22,414","CHN","亞洲","中國大陸","2020-04-13","82,204","74","64.71","3,341","2","1.43","56.92","2.31","1.06","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","56.94","1,444,216,102","38.70","5.93","76.91","77,679","0.10"
"22,413","CHN","亞洲","中國大陸","2020-04-12","82,130","116","59.71","3,339","0","1.43","56.87","2.31","1.05","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","56.94","1,444,216,102","38.70","5.93","76.91","77,596","0.10"
"22,412","CHN","亞洲","中國大陸","2020-04-11","82,014","62","47.57","3,339","3","1.86","56.79","2.31","1.01","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","56.94","1,444,216,102","38.70","5.93","76.91","77,541","0.10"
"22,411","CHN","亞洲","中國大陸","2020-04-10","81,952","42","40.86","3,336","1","2.00","56.75","2.31","0.97","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","56.94","1,444,216,102","38.70","5.93","76.91","77,482","0.10"
"22,410","CHN","亞洲","中國大陸","2020-04-09","81,910","61","40.00","3,335","2","2.43","56.72","2.31","0.97","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","56.94","1,444,216,102","38.70","5.93","76.91","77,386","0.10"
"22,409","CHN","亞洲","中國大陸","2020-04-08","81,849","66","36.14","3,333","2","3.00","56.67","2.31","0.96","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","56.94","1,444,216,102","38.70","5.93","76.91","77,303","0.10"
"22,408","CHN","亞洲","中國大陸","2020-04-07","81,783","32","31.14","3,331","0","3.71","56.63","2.31","0.92","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","69.91","1,444,216,102","38.70","5.93","76.91","77,194","0.10"
"22,407","CHN","亞洲","中國大陸","2020-04-06","81,751","39","33.57","3,331","2","3.86","56.61","2.31","0.88","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","69.91","1,444,216,102","38.70","5.93","76.91","77,094","0.11"
"22,406","CHN","亞洲","中國大陸","2020-04-05","81,712","31","33.00","3,329","3","4.14","56.58","2.31","0.84","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","69.91","1,444,216,102","38.70","5.93","76.91","77,001","0.11"
"22,405","CHN","亞洲","中國大陸","2020-04-04","81,681","15","34.71","3,326","4","4.43","56.56","2.30","0.82","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","69.91","1,444,216,102","38.70","5.93","76.91","76,773","0.11"
"22,404","CHN","亞洲","中國大陸","2020-04-03","81,666","36","41.14","3,322","4","4.29","56.55","2.30","0.82","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","69.91","1,444,216,102","38.70","5.93","76.91","76,587","0.11"
"22,403","CHN","亞洲","中國大陸","2020-04-02","81,630","34","43.00","3,318","6","4.43","56.52","2.30","0.85","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","73.61","1,444,216,102","38.70","5.93","76.91","76,418","0.11"
"22,402","CHN","亞洲","中國大陸","2020-04-01","81,596","31","49.29","3,312","7","4.43","56.50","2.29","0.88","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","73.61","1,444,216,102","38.70","5.93","76.91","76,258","0.12"
"22,401","CHN","亞洲","中國大陸","2020-03-31","81,565","49","51.43","3,305","1","4.00","56.48","2.29","0.90","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","73.61","1,444,216,102","38.70","5.93","76.91","76,078","0.12"
"22,400","CHN","亞洲","中國大陸","2020-03-30","81,516","35","53.43","3,304","4","4.86","56.44","2.29","0.92","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","73.61","1,444,216,102","38.70","5.93","76.91","75,800","0.12"
"22,399","CHN","亞洲","中國大陸","2020-03-29","81,481","43","51.86","3,300","5","4.29","56.42","2.29","0.93","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","73.61","1,444,216,102","38.70","5.93","76.91","75,470","0.13"
"22,398","CHN","亞洲","中國大陸","2020-03-28","81,438","60","58.00","3,295","3","5.71","56.39","2.28","0.94","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","73.61","1,444,216,102","38.70","5.93","76.91","74,988","0.13"
"22,397","CHN","亞洲","中國大陸","2020-03-27","81,378","49","54.86","3,292","5","6.14","56.35","2.28","0.94","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.94","1,444,216,102","38.70","5.93","76.91","74,610","0.14"
"22,396","CHN","亞洲","中國大陸","2020-03-26","81,329","78","54.43","3,287","6","6.00","56.31","2.28","0.94","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.94","1,444,216,102","38.70","5.93","76.91","74,071","0.14"
"22,395","CHN","亞洲","中國大陸","2020-03-25","81,251","46","47.14","3,281","4","6.29","56.26","2.27","0.91","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","79.17","1,444,216,102","38.70","5.93","76.91","73,671","0.15"
"22,394","CHN","亞洲","中國大陸","2020-03-24","81,205","63","44.14","3,277","7","7.29","56.23","2.27","0.87","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","79.17","1,444,216,102","38.70","5.93","76.91","73,179","0.16"
"22,393","CHN","亞洲","中國大陸","2020-03-23","81,142","24","37.71","3,270","0","8.14","56.18","2.26","0.83","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","79.17","1,444,216,102","38.70","5.93","76.91","72,714","0.16"
"22,392","CHN","亞洲","中國大陸","2020-03-22","81,118","86","37.14","3,270","15","10.14","56.17","2.26","0.78","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","79.17","1,444,216,102","38.70","5.93","76.91","72,262","0.17"
"22,391","CHN","亞洲","中國大陸","2020-03-21","81,032","38","27.86","3,255","6","9.43","56.11","2.25","0.71","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","79.17","1,444,216,102","38.70","5.93","76.91","71,759","0.18"
"22,390","CHN","亞洲","中國大陸","2020-03-20","80,994","46","26.14","3,249","4","10.43","56.08","2.25","0.64","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","79.17","1,444,216,102","38.70","5.93","76.91","71,168","0.19"
"22,389","CHN","亞洲","中國大陸","2020-03-19","80,948","27","20.71","3,245","8","10.86","56.05","2.25","0.57","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","79.17","1,444,216,102","38.70","5.93","76.91","70,440","0.20"
"22,388","CHN","亞洲","中國大陸","2020-03-18","80,921","25","18.00","3,237","11","11.29","56.03","2.24","0.50","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","79.17","1,444,216,102","38.70","5.93","76.91","69,663","0.21"
"22,387","CHN","亞洲","中國大陸","2020-03-17","80,896","18","18.43","3,226","13","12.86","56.01","2.23","0.42","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","79.17","1,444,216,102","38.70","5.93","76.91","68,710","0.23"
"22,386","CHN","亞洲","中國大陸","2020-03-16","80,878","20","19.00","3,213","14","13.29","56.00","2.23","0.36","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","79.17","1,444,216,102","38.70","5.93","76.91","67,826","0.24"
"22,385","CHN","亞洲","中國大陸","2020-03-15","80,858","21","21.29","3,199","10","14.57","55.99","2.22","0.30","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","66,936","0.26"
"22,384","CHN","亞洲","中國大陸","2020-03-14","80,837","26","25.00","3,189","13","17.00","55.97","2.21","0.26","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","65,582","0.28"
"22,383","CHN","亞洲","中國大陸","2020-03-13","80,811","8","32.57","3,176","7","19.14","55.96","2.20","0.22","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","64,119","0.31"
"22,382","CHN","亞洲","中國大陸","2020-03-12","80,803","8","53.00","3,169","11","22.29","55.95","2.19","0.20","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","62,834","0.34"
"22,381","CHN","亞洲","中國大陸","2020-03-11","80,795","28","73.43","3,158","22","25.29","55.94","2.19","0.21","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","61,579","0.37"
"22,380","CHN","亞洲","中國大陸","2020-03-10","80,767","22","86.57","3,136","16","27.29","55.92","2.17","0.20","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","60,116","0.40"
"22,379","CHN","亞洲","中國大陸","2020-03-09","80,745","36","101.29","3,120","23","29.71","55.91","2.16","0.19","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","58,745","0.43"
"22,378","CHN","亞洲","中國大陸","2020-03-08","80,709","47","124.71","3,097","27","32.43","55.88","2.14","0.19","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","57,330","0.46"
"22,377","CHN","亞洲","中國大陸","2020-03-07","80,662","79","200.14","3,070","28","33.57","55.85","2.13","0.20","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","55,488","0.51"
"22,376","CHN","亞洲","中國大陸","2020-03-06","80,583","151","249.86","3,042","29","36.29","55.80","2.11","0.22","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","53,898","0.55"
"22,375","CHN","亞洲","中國大陸","2020-03-05","80,432","151","274.86","3,013","32","38.43","55.69","2.09","0.23","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","52,249","0.60"
"22,374","CHN","亞洲","中國大陸","2020-03-04","80,281","120","315.14","2,981","36","38.00","55.59","2.06","0.26","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","49,964","0.67"
"22,373","CHN","亞洲","中國大陸","2020-03-03","80,161","125","355.86","2,945","33","40.29","55.51","2.04","0.27","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","47,413","0.76"
"22,372","CHN","亞洲","中國大陸","2020-03-02","80,036","200","410.57","2,912","42","45.57","55.42","2.02","0.29","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","44,818","0.85"
"22,371","CHN","亞洲","中國大陸","2020-03-01","79,836","575","412.57","2,870","35","61.00","55.28","1.99","0.31","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","42,126","0.97"
"22,370","CHN","亞洲","中國大陸","2020-02-29","79,261","427","332.71","2,835","47","56.29","54.88","1.96","0.32","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","39,287","1.09"
"22,369","CHN","亞洲","中國大陸","2020-02-28","78,834","326","478.86","2,788","44","78.86","54.59","1.93","0.32","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","36,299","1.25"
"22,368","CHN","亞洲","中國大陸","2020-02-27","78,508","433","499.86","2,744","29","72.57","54.36","1.90","0.33","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","32,906","1.47"
"22,367","CHN","亞洲","中國大陸","2020-02-26","78,075","405","502.71","2,715","52","85.86","54.06","1.88","0.35","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","30,060","1.69"
"22,366","CHN","亞洲","中國大陸","2020-02-25","77,670","508","503.00","2,663","70","94.43","53.78","1.84","0.35","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","81.02","1,444,216,102","38.70","5.93","76.91","27,657","1.91"
"22,365","CHN","亞洲","中國大陸","2020-02-24","77,162","214","684.00","2,593","150","104.29","53.43","1.80","0.36","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","75.46","1,444,216,102","38.70","5.93","76.91","24,996","2.19"
"22,364","CHN","亞洲","中國大陸","2020-02-23","76,948","16","927.43","2,443","2","96.86","53.28","1.69","0.38","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","75.46","1,444,216,102","38.70","5.93","76.91","23,176","2.43"
"22,363","CHN","亞洲","中國大陸","2020-02-22","76,932","1,450","1,225.00","2,441","205","111.29","53.27","1.69","0.43","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","75.46","1,444,216,102","38.70","5.93","76.91","22,693","2.50"
"22,362","CHN","亞洲","中國大陸","2020-02-21","75,482","473","1,311.43","2,236","0","102.29","52.27","1.55","0.47","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","75.46","1,444,216,102","38.70","5.93","76.91","18,699","3.16"
"22,361","CHN","亞洲","中國大陸","2020-02-20","75,009","453","2,166.71","2,236","122","124.00","51.94","1.55","0.52","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","75.46","1,444,216,102","38.70","5.93","76.91","18,008","3.29"
"22,360","CHN","亞洲","中國大陸","2020-02-19","74,556","407","4,263.86","2,114","112","142.57","51.62","1.46","0.62","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","75.46","1,444,216,102","38.70","5.93","76.91","15,957","3.81"
"22,359","CHN","亞洲","中國大陸","2020-02-18","74,149","1,775","4,258.86","2,002","139","127.29","51.34","1.39","0.71","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","75.46","1,444,216,102","38.70","5.93","76.91","14,204","4.37"
"22,358","CHN","亞洲","中國大陸","2020-02-17","72,374","1,918","4,294.00","1,863","98","121.71","50.11","1.29","0.84","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","75.46","1,444,216,102","38.70","5.93","76.91","12,460","4.96"
"22,357","CHN","亞洲","中國大陸","2020-02-16","70,456","2,099","4,379.43","1,765","103","123.00","48.79","1.22","0.98","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","75.46","1,444,216,102","38.70","5.93","76.91","10,753","5.72"
"22,356","CHN","亞洲","中國大陸","2020-02-15","68,357","2,055","4,509.86","1,662","142","122.57","47.33","1.15","1.17","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","75.46","1,444,216,102","38.70","5.93","76.91","9,297","6.54"
"22,355","CHN","亞洲","中國大陸","2020-02-14","66,302","6,460","4,602.43","1,520","152","114.71","45.91","1.05","1.40","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","75.46","1,444,216,102","38.70","5.93","76.91","7,976","7.51"
"22,354","CHN","亞洲","中國大陸","2020-02-13","59,842","15,133","4,182.71","1,368","252","105.14","41.44","0.95","1.61","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","75.46","1,444,216,102","38.70","5.93","76.91","6,216","8.85"
"22,353","CHN","亞洲","中國大陸","2020-02-12","44,709","372","2,470.00","1,116","5","79.14","30.96","0.77","1.51","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","75.46","1,444,216,102","38.70","5.93","76.91","5,081","8.02"
"22,352","CHN","亞洲","中國大陸","2020-02-11","44,337","2,021","2,949.57","1,111","100","88.71","30.70","0.77","1.45","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","75.46","1,444,216,102","38.70","5.93","76.91","4,636","8.81"
"22,351","CHN","亞洲","中國大陸","2020-02-10","42,316","2,516","3,230.71","1,011","107","83.71","29.30","0.70","1.47","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","75.46","1,444,216,102","38.70","5.93","76.91","3,918","10.06"
"22,350","CHN","亞洲","中國大陸","2020-02-09","39,800","3,012","3,312.14","904","100","77.57","27.56","0.63","1.50","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","77.31","1,444,216,102","38.70","5.93","76.91","3,219","11.65"
"22,349","CHN","亞洲","中國大陸","2020-02-08","36,788","2,703","3,558.57","804","87","77.86","25.47","0.56","1.58","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","77.31","1,444,216,102","38.70","5.93","76.91","2,596","13.49"
"22,348","CHN","亞洲","中國大陸","2020-02-07","34,085","3,522","3,470.71","717","85","72.00","23.60","0.50","1.69","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","77.31","1,444,216,102","38.70","5.93","76.91","1,999","16.42"
"22,347","CHN","亞洲","中國大陸","2020-02-06","30,563","3,144","3,204.57","632","70","65.86","21.16","0.44","1.82","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","77.31","1,444,216,102","38.70","5.93","76.91","1,477","20.13"
"22,346","CHN","亞洲","中國大陸","2020-02-05","27,419","3,729","3,048.86","562","72","61.29","18.99","0.39","2.01","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","77.31","1,444,216,102","38.70","5.93","76.91","1,115","24.11"
"22,345","CHN","亞洲","中國大陸","2020-02-04","23,690","3,989","2,598.43","490","65","51.29","16.40","0.34","2.15","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","77.31","1,444,216,102","38.70","5.93","76.91","843","27.70"
"22,344","CHN","亞洲","中國大陸","2020-02-03","19,701","3,086","2,404.57","425","64","49.00","13.64","0.29","2.35","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","77.31","1,444,216,102","38.70","5.93","76.91","614","31.79"
"22,343","CHN","亞洲","中國大陸","2020-02-02","16,615","4,737","2,078.29","361","102","43.57","11.51","0.25","2.54","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","77.31","1,444,216,102","38.70","5.93","76.91","463","35.68"
"22,342","CHN","亞洲","中國大陸","2020-02-01","11,878","2,088","1,496.71","259","46","31.00","8.23","0.18","2.65","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","77.31","1,444,216,102","38.70","5.93","76.91","275","43.16"
"22,341","CHN","亞洲","中國大陸","2020-01-31","9,790","1,659","1,267.43","213","42","26.71","6.78","0.15","2.78","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","69.91","1,444,216,102","38.70","5.93","76.91","214","45.77"
"22,340","CHN","亞洲","中國大陸","2020-01-30","8,131","2,054","1,070.00","171","38","21.86","5.63","0.12","2.96","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","69.91","1,444,216,102","38.70","5.93","76.91","135","60.52"
"22,339","CHN","亞洲","中國大陸","2020-01-29","6,077","576","789.86","133","2","16.57","4.21","0.09","3.15","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","69.91","1,444,216,102","38.70","5.93","76.91","120","50.77"
"22,338","CHN","亞洲","中國大陸","2020-01-28","5,501","2,632","707.57","131","49","16.29","3.81","0.09","3.42","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","69.91","1,444,216,102","38.70","5.93","76.91","101","54.79"
"22,337","CHN","亞洲","中國大陸","2020-01-27","2,869","802","0.00","82","26","0.00","1.99","0.06","3.43","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","69.91","1,444,216,102","38.70","5.93","76.91","58","49.92"
"22,336","CHN","亞洲","中國大陸","2020-01-26","2,067","666","0.00","56","14","0.00","1.43","0.04","3.40","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","69.91","1,444,216,102","38.70","5.93","76.91","49","42.36"
"22,335","CHN","亞洲","中國大陸","2020-01-25","1,401","483","0.00","42","16","0.00","0.97","0.03","3.35","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","47.69","1,444,216,102","38.70","5.93","76.91","39","36.03"
"22,334","CHN","亞洲","中國大陸","2020-01-24","918","277","0.00","26","8","0.00","0.64","0.02","3.22","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","44.91","1,444,216,102","38.70","5.93","76.91","36","25.24"
"22,333","CHN","亞洲","中國大陸","2020-01-23","641","93","0.00","18","1","0.00","0.44","0.01","3.07","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","44.91","1,444,216,102","38.70","5.93","76.91","30","20.98"
"22,332","CHN","亞洲","中國大陸","2020-01-22","548","0","0.00","17","0","0.00","0.38","0.01","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0","0.00","0.00","0.00","26.39","1,444,216,102","38.70","5.93","76.91","28","19.20"
